,Unnamed: 0,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
4297,4297,47PM0420C0004,4740,Empty,Empty,Empty
4298,4298,VA701C0072,3600,Empty,Empty,Empty
4299,4299,N4008012C1034,1700,Empty,Empty,Empty
4300,4300,GS04P13RDC0003,4740,Empty,Empty,Empty
4301,4301,GS04P11EXC0020,4740,Empty,Empty,Empty
4302,4302,W912DS13C0007,2100,Empty,Empty,Empty
4303,4303,V671C6728A,3600,Empty,Empty,Empty
4304,4304,AG32SCC130034,12H2,Empty,Empty,Empty
4305,4305,36C77622C0159,3600,Empty,Empty,Empty
4306,4306,1605AE23C0003,1605,Empty,Empty,Empty
4307,4307,FA488709C0034,5700,Empty,Empty,Empty
4308,4308,AG9360C090008,12C2,Empty,Empty,Empty
4309,4309,W917BK09C0027,2100,Empty,Empty,Empty
4310,4310,FA570815C0006,5700,Empty,Empty,Empty
4311,4311,GS08P07JBP0036,4740,Empty,Empty,Empty
4312,4312,N3654A08C8006,1700,Empty,Empty,Empty
4313,4313,GS10P13XJC0031,4740,Empty,Empty,Empty
4314,4314,GS11P17YTC0014,4740,Empty,Empty,Empty
4315,4315,W912JV17C7003,2100,,,
4316,4316,W912QR07C0005,2100,0,$0,0%
4317,4317,VA257C0570,3600,0,$0,0%
4318,4318,FA481919CA032,5700,Empty,Empty,Empty
4319,4319,W9123620C2028,2100,,,
4320,4320,W912QR07C0076,2100,0,$0,0%
4321,4321,V546C543,3600,,,
4322,4322,GS09P03KTC0141,4740,0,$0,0%
4323,4323,HSCG3108N6SABD8,7008,0,$0,0%
4324,4324,VA262C0327,3600,0,$0,0%
4325,4325,GS09P10WLC0011,4740,0,$0,0%
4326,4326,FA440709C0026,5700,Empty,Empty,Empty
4327,4327,VA256C1424,3600,0,$0,0%
4328,4328,DOCSB134115CN0032,1341,0,$0,0%
4329,4329,GS09P17WBC0019,4740,,,
4330,4330,GS11P08YEC0122,4740,0,$0,0%
4331,4331,N4008012C4426,1700,Empty,Empty,Empty
4332,4332,W9136404C0009,2100,Empty,Empty,Empty
4333,4333,FA930118C0006,5700,Empty,Empty,Empty
4334,4334,FA301021C0009,5700,Empty,Empty,Empty
4335,4335,W912QR12C0010,2100,,,
4336,4336,N6945009C3596,1700,Empty,Empty,Empty
4337,4337,V693C490,3600,0,$0,0%
4338,4338,GS09P06WDC0005,4740,0,$0,0%
4339,4339,GS01P09BZC0014,4740,0,$0,0%
4340,4340,N6945024C0066,1700,Empty,Empty,Empty
4341,4341,VA245C0001,3600,,,
4342,4342,GS04P08RDC0049,4740,0,$0,0%
4343,4343,VA25113C0029,3600,0,$0,0%
4344,4344,W912L920C0011,2100,Empty,Empty,Empty
4345,4345,VA25012C0107,3600,Empty,Empty,Empty
4346,4346,GS04P09RAC0041,4740,0,$0,0%
4347,4347,DEFE0027793,8900,,,
4348,4348,GS04P11EXC0139,4740,0,$0,0%
4349,4349,N6247306C6333,1700,Empty,Empty,Empty
4350,4350,VA249RA0465,3600,0,$0,0%
4351,4351,N6945009C4114,1700,Empty,Empty,Empty
4352,4352,VA25915C0213,3600,0,$0,0%
4353,4353,DEAX6508WG80241,8900,0,$0,0%
4354,4354,GS11P11MAM0338,4740,Empty,Empty,Empty
4355,4355,W912ER19C0002,2100,,,
4356,4356,DOCSB134111CN0061,1341,Empty,Empty,Empty
4357,4357,W9124M11C0047,2100,Empty,Empty,Empty
4358,4358,W912JB15C4007,2100,Empty,Empty,Empty
4359,4359,47PE0624C0003,4740,,,
4360,4360,FA670306C0005,5700,Empty,Empty,Empty
4361,4361,GS05P09FBC0015,4740,0,$0,0%
4362,4362,47PD0824C0003,4740,,,
4363,4363,VA24412C0395,3600,1,"$18,000",2.7%
4364,4364,GS10P06XJC3115,4740,0,$0,0%
4365,4365,36C24822C0023,3600,Empty,Empty,Empty
4366,4366,N6247311C4204,1700,Empty,Empty,Empty
4367,4367,W9124711C0020,2100,0,$0,0%
4368,4368,W912JM12C0016,2100,0,$0,0%
4369,4369,V691C05308A,3600,0,$0,0%
4370,4370,GS11P10YTC0338,4740,0,$0,0%
4371,4371,N6247310C2024,1700,Empty,Empty,Empty
4372,4372,GS04P07EWC0218,4740,0,$0,0%
4373,4373,VA260C0095,3600,0,$0,0%
4374,4374,V249C00478A,3600,0,$0,0%
4375,4375,N4008514C9106,1700,Empty,Empty,Empty
4376,4376,W90YVD11C0003,2100,0,$0,0%
4377,4377,VA241C2041,3600,0,$0,0%
4378,4378,VA263C1271,3600,0,$0,0%
4379,4379,W91QV112C0059,2100,,,
4380,4380,DEFE0026413,8900,,,
4381,4381,GS04P17EXC0047,4740,,,
4382,4382,36C24818C0150,3600,,,
4383,4383,N6945018C5633,1700,Empty,Empty,Empty
4384,4384,W912QR07C0057,2100,,,
4385,4385,W912L312C5006,2100,0,$0,0%
4386,4386,75D30119C06634,7523,,,
4387,4387,FA483010C0006,5700,Empty,Empty,Empty
4388,4388,VA263C1322,3600,,,
4389,4389,GS08P12JBP0103,4740,0,$0,0%
4390,4390,47PK1422C0013,4740,,,
4391,4391,36C77623C0127,3600,0,$0,0%
4392,4392,47PK0023C0019,4740,,,
4393,4393,INP15PC00810,1443,0,$0,0%
4394,4394,V671C6658A,3600,0,$0,0%
4395,4395,V691C07468A,3600,0,$0,0%
4396,4396,VA528C0033,3600,0,$0,0%
4397,4397,VA250C0663,3600,Empty,Empty,Empty
4398,4398,AG82HW5082HW51400,12H2,Empty,Empty,Empty
4399,4399,75D30120C08066,7523,Empty,Empty,Empty
4400,4400,VA255C0012,3600,Empty,Empty,Empty
4401,4401,W9127S08C6001,2100,Empty,Empty,Empty
4402,4402,W912JV16C7003,2100,Empty,Empty,Empty
4403,4403,W912DQ23C4035,2100,Empty,Empty,Empty
4404,4404,36C25918C0289,3600,Empty,Empty,Empty
4405,4405,FA813721C0025,5700,Empty,Empty,Empty
4406,4406,AG3K15C100039,12H2,Empty,Empty,Empty
4407,4407,VA249C0258,3600,Empty,Empty,Empty
4408,4408,V69DC6248A,3600,Empty,Empty,Empty
4409,4409,GS03P04DXC0020,4740,Empty,Empty,Empty
4410,4410,VA256C0002,3600,Empty,Empty,Empty
4411,4411,VA244C0905,3600,Empty,Empty,Empty
4412,4412,N4008515C7516,1700,Empty,Empty,Empty
4413,4413,GS01P10BZC0015,4740,Empty,Empty,Empty
4414,4414,VA250C0398,3600,Empty,Empty,Empty
4415,4415,W5J9JE18C0006,2100,Empty,Empty,Empty
4416,4416,FA282319CA064,5700,Empty,Empty,Empty
4417,4417,36C24620C0022,3600,Empty,Empty,Empty
4418,4418,W911SA20C2008,2100,Empty,Empty,Empty
4419,4419,N4008510C3010,1700,Empty,Empty,Empty
4420,4420,W912L604C0006,2100,Empty,Empty,Empty
4421,4421,36E77620C0078,3600,Empty,Empty,Empty
4422,4422,36C77623C0094,3600,Empty,Empty,Empty
4423,4423,GS09P06KLC3013,4740,Empty,Empty,Empty
4424,4424,VA251C1094,3600,Empty,Empty,Empty
4425,4425,N0042123C0043,1700,Empty,Empty,Empty
4426,4426,GS09P07WDC0014,4740,Empty,Empty,Empty
4427,4427,FA667507C0010,5700,Empty,Empty,Empty
4428,4428,47PD1219C0016,4740,Empty,Empty,Empty
4429,4429,W911KB19C0019,2100,Empty,Empty,Empty
4430,4430,70Z08718CPJT13700,7008,Empty,Empty,Empty
4431,4431,1305M420CNAAJ0087,1330,Empty,Empty,Empty
4432,4432,0536CW10513,3300,Empty,Empty,Empty
4433,4433,N3654A08C5010,1700,Empty,Empty,Empty
4434,4434,N6247310C1005,1700,Empty,Empty,Empty
4435,4435,DOCSB134110CN0130,1341,0,$0,0%
4436,4436,F0536CW10354,3300,0,$0,0%
4437,4437,W912PL11C0004,2100,0,$0,0%
4438,4438,GS08P06JAC3025,4740,0,$0,0%
4439,4439,47PM0220C0014,4740,,,
4440,4440,GS11P15NWP0080,4740,0,$0,0%
4441,4441,SP470216C0019,97AS,Empty,Empty,Empty
4442,4442,W912DY23C0072,2100,0,$0,0%
4443,4443,GS09P13WRC0008,4740,0,$0,0%
4444,4444,FA300205C0008,5700,Empty,Empty,Empty
4445,4445,N4008509C7017,1700,Empty,Empty,Empty
4446,4446,36C25024C0170,3600,0,$0,0%
4447,4447,AG04T0C170019,12C2,,,
4448,4448,36C25524C0087,3600,0,$0,0%
4449,4449,GS11P15YTC0175,4740,0,$0,0%
4450,4450,GS10P07XJC0054,4740,0,$0,0%
4451,4451,DEAC2604NT42200,8900,0,$0,0%
4452,4452,140FC124C0006,1448,,,
4453,4453,V678C08198A,3600,0,$0,0%
4454,4454,W912PL06C0014,2100,0,$0,0%
4455,4455,W9124M08C0049,2100,0,$0,0%
4456,4456,W5K9FH11C0217,2100,0,$0,0%
4457,4457,VA24613C0030,3600,0,$0,0%
4458,4458,697DCK21C00116,6920,,,
4459,4459,N6246705C0202,1700,Empty,Empty,Empty
4460,4460,FA665610C0003,5700,Empty,Empty,Empty
4461,4461,70Z08819CPQQ00400,7008,,,
4462,4462,GS02P04PWC0019,4740,0,$0,0%
4463,4463,W5J9JE12C0112,2100,0,$0,0%
4464,4464,W912BU04C0014,2100,Empty,Empty,Empty
4465,4465,W9127S23C6005,2100,,,
4466,4466,W912DY09C0029,2100,0,$0,0%
4467,4467,W919QA12C0027,2100,0,$0,0%
4468,4468,SWHARC09C0002,1900,0,$0,0%
4469,4469,GS08P15JBP0028,4740,0,$0,0%
4470,4470,W912PP06C0005,2100,Empty,Empty,Empty
4471,4471,W912DR10C0064,2100,Empty,Empty,Empty
4472,4472,70LGLY24CSSB00001,7015,Empty,Empty,Empty
4473,4473,W9128A08C0005,2100,Empty,Empty,Empty
4474,4474,N4008312C1013,1700,Empty,Empty,Empty
4475,4475,VA247C0837,3600,Empty,Empty,Empty
4476,4476,N0017422C0012,1700,Empty,Empty,Empty
4477,4477,VA255C0025,3600,Empty,Empty,Empty
4478,4478,0536CW10148,3300,0,$0,0%
4479,4479,GS11P10YEC0192,4740,Empty,Empty,Empty
4480,4480,FA441704C0002,5700,Empty,Empty,Empty
4481,4481,DTFAWN12C00185,6920,,,
4482,4482,GS11P14MAC0318,4740,0,$0,0%
4483,4483,GS04P16EXC7136,4740,0,$0,0%
4484,4484,INPC4500070909,1443,0,$0,0%
4485,4485,W91QVP05C1500,2100,0,$0,0%
4486,4486,VA248RA1373,3600,0,$0,0%
4487,4487,GS11P12ZGC0103,4740,Empty,Empty,Empty
4488,4488,FA810119CA032,5700,Empty,Empty,Empty
4489,4489,47PE0220C0017,4740,,,
4490,4490,GS11P06MAC0344,4740,0,$0,0%
4491,4491,47PK0919C0014,4740,,,
4492,4492,V618C1319,3600,0,$0,0%
4493,4493,VA24816C0228,3600,0,$0,0%
4494,4494,INICMB00100151,1450,0,$0,0%
4495,4495,GS05P03GAC0065GSP0504SW0013,4740,0,$0,0%
4496,4496,W912R112C0008,2100,0,$0,0%
4497,4497,INR13PC80508,1425,0,$0,0%
4498,4498,VA247C0788,3600,0,$0,0%
4499,4499,697DCK24C00309,6920,,,
4500,4500,GS08P07JBP0100,4740,0,$0,0%
4501,4501,W912J314C1003,2100,0,$0,0%
4502,4502,N6945007C6330,1700,Empty,Empty,Empty
4503,4503,GS09P15WAC7003,4740,0,$0,0%
4504,4504,FA667519CA001,5700,Empty,Empty,Empty
4505,4505,VA25616C0116,3600,0,$0,0%
4506,4506,W912QG17C0004,2100,0,$0,0%
4507,4507,W911S617C0005,2100,0,$0,0%
4508,4508,INF14PC00192,1448,,,
4509,4509,GS01P15BZC0005,4740,0,$0,0%
4510,4510,W91JA411C7083,2100,0,$0,0%
4511,4511,VA244C1801,3600,0,$0,0%
4512,4512,VA241C0766,3600,0,$0,0%
4513,4513,GS09P10WBC0025,4740,Empty,Empty,Empty
4514,4514,W9127S11C6023,2100,0,$0,0%
4515,4515,W911XK12C0017,2100,Empty,Empty,Empty
4516,4516,W25G1V11C0004,2100,Empty,Empty,Empty
4517,4517,INF12PC00070,1448,Empty,Empty,Empty
4518,4518,GS04P16EXC7093,4740,Empty,Empty,Empty
4519,4519,47PK1020C0010,4740,Empty,Empty,Empty
4520,4520,W912DR24C0041,2100,Empty,Empty,Empty
4521,4521,N6247308C8216,1700,Empty,Empty,Empty
4522,4522,AG32SCC140113,12H2,Empty,Empty,Empty
4523,4523,VA263C0042,3600,Empty,Empty,Empty
4524,4524,W912QR10C0035,2100,Empty,Empty,Empty
4525,4525,VA246C0646,3600,Empty,Empty,Empty
4526,4526,V247C0234,3600,Empty,Empty,Empty
4527,4527,W91QV115C0101,2100,Empty,Empty,Empty
4528,4528,N6945019C2508,1700,Empty,Empty,Empty
4529,4529,47PD0222C0005,4740,Empty,Empty,Empty
4530,4530,VA263RA0891,3600,Empty,Empty,Empty
4531,4531,INLHAC073019,1422,Empty,Empty,Empty
4532,4532,V652C0320,3600,Empty,Empty,Empty
4533,4533,VA528C0700,3600,Empty,Empty,Empty
4534,4534,GS03P12QKC0083,4740,Empty,Empty,Empty
4535,4535,N6871105C1006,1700,Empty,Empty,Empty
4536,4536,INF16PC00153,1448,Empty,Empty,Empty
4537,4537,INF15PC00063,1448,Empty,Empty,Empty
4538,4538,140P8624C0010,1443,Empty,Empty,Empty
4539,4539,N6945012C4567,1700,Empty,Empty,Empty
4540,4540,W9123804C0025,2100,Empty,Empty,Empty
4541,4541,VA261C1118,3600,Empty,Empty,Empty
4542,4542,VA25916C0004,3600,Empty,Empty,Empty
4543,4543,VA26214C0084,3600,Empty,Empty,Empty
4544,4544,N4008517C8325,1700,Empty,Empty,Empty
4545,4545,VA24615C0088,3600,Empty,Empty,Empty
4546,4546,VA786A12C0006,3600,Empty,Empty,Empty
4547,4547,GS01P07NLM0020,4740,Empty,Empty,Empty
4548,4548,W912QR07C0034,2100,Empty,Empty,Empty
4549,4549,W912EK17C0067,2100,Empty,Empty,Empty
4550,4550,N6247318C1025,1700,Empty,Empty,Empty
4551,4551,W912DR20C0070,2100,Empty,Empty,Empty
4552,4552,DOLJ041A00022,1630,Empty,Empty,Empty
4553,4553,W912QR11C0028,2100,Empty,Empty,Empty
4554,4554,GS11P12YEC0159,4740,,,
4555,4555,VA26313C0120,3600,0,$0,0%
4556,4556,N6945019C0124,1700,Empty,Empty,Empty
4557,4557,W5K9FH12C0073,2100,0,$0,0%
4558,4558,INPC4500070921,1443,0,$0,0%
4559,4559,HSBP1105C01041,7014,0,$0,0%
4560,4560,140P5118C0027,1443,,,
4561,4561,F15CC10462,3300,0,$0,0%
4562,4562,140A1119C0009,1450,,,
4563,4563,VA101183B4C0013,3600,0,$0,0%
4564,4564,VA263C0923,3600,0,$0,0%
4565,4565,VA24914C0100,3600,0,$0,0%
4566,4566,INP17PC00753,1443,,,
4567,4567,FA850111C0059,5700,Empty,Empty,Empty
4568,4568,N3319115C1208,1700,Empty,Empty,Empty
4569,4569,00255200309DV255C589A60227,3600,0,$0,0%
4570,4570,W9126G13C0048,2100,0,$0,0%
4571,4571,W912JA18C6004,2100,,,
4572,4572,W9127817C0034,2100,0,$0,0%
4573,4573,VA528C0592,3600,0,$0,0%
4574,4574,VA733C0002,3600,0,$0,0%
4575,4575,47PA0319C0032,4740,,,
4576,4576,AG0116C090099,12C2,0,$0,0%
4577,4577,GS00P13LYC0010,4740,0,$0,0%
4578,4578,N6247307C6421,1700,Empty,Empty,Empty
4579,4579,36C24622C0090,3600,0,$0,0%
4580,4580,W91QV119C0143,2100,0,$0,0%
4581,4581,V69DC869,3600,0,$0,0%
4582,4582,INP17PC00491,1443,,,
4583,4583,VA256C0942,3600,0,$0,0%
4584,4584,15BPMS18CTNP10198,1540,,,
4585,4585,V691C7708,3600,0,$0,0%
4586,4586,36C24624C0020,3600,0,$0,0%
4587,4587,W911KB05C0021,2100,,,
4588,4588,GS08P16VJC7007,4740,Empty,Empty,Empty
4589,4589,DABK3903C0080,2100,0,$0,0%
4590,4590,W917BE10C0003,2100,Empty,Empty,Empty
4591,4591,V693C495,3600,Empty,Empty,Empty
4592,4592,GS11P17NWC0024,4740,Empty,Empty,Empty
4593,4593,47PD0121C0002,4740,Empty,Empty,Empty
4594,4594,FA860112C0305,5700,Empty,Empty,Empty
4595,4595,VA249C0485,3600,Empty,Empty,Empty
4596,4596,12305B19C0037,12H2,,,
4597,4597,N4008519C9124,1700,Empty,Empty,Empty
4598,4598,GS08P08JCC0033,4740,0,$0,0%
4599,4599,W912HP19C3003,2100,,,
4600,4600,W91JA411C7006,2100,,,
4601,4601,W912DR23C0056,2100,,,
4602,4602,VA528C0016,3600,0,$0,0%
4603,4603,W912PM24C0004,2100,,,
4604,4604,DOLJ051A20211,1630,Empty,Empty,Empty
4605,4605,FA860109C0072,5700,Empty,Empty,Empty
4606,4606,VA24113C0145,3600,0,$0,0%
4607,4607,HQ003409L3016,97F5,Empty,Empty,Empty
4608,4608,0436CW10469,3300,0,$0,0%
4609,4609,GS11P05YEC0243,4740,0,$0,0%
4610,4610,GS04P15RRC0045,4740,0,$0,0%
4611,4611,36C24819C0097,3600,0,$0,0%
4612,4612,N6274215C1305,1700,Empty,Empty,Empty
4613,4613,N6871102C0035,1700,Empty,Empty,Empty
4614,4614,W9115118C0028,2100,,,
4615,4615,36C24922C0055,3600,0,$0,0%
4616,4616,W9127804C0063,2100,Empty,Empty,Empty
4617,4617,36C26121C0009,3600,0,$0,0%
4618,4618,FA282324C0042,5700,Empty,Empty,Empty
4619,4619,FA480010C0017,5700,Empty,Empty,Empty
4620,4620,47PJ0019C0020,4740,,,
4621,4621,W9124Q06C0215,2100,0,$0,0%
4622,4622,VA24313C0141,3600,0,$0,0%
4623,4623,GS06P07THC0074,4740,0,$0,0%
4624,4624,W9124714C0058,2100,0,$0,0%
4625,4625,GS03P17QAC0014,4740,,,
4626,4626,36E77619C0027,3600,Empty,Empty,Empty
4627,4627,W912K604C0002,2100,0,$0,0%
4628,4628,FA468610C0009,5700,Empty,Empty,Empty
4629,4629,DESC0014717,8900,0,$0,0%
4630,4630,INP16PC00495,1443,,,
4631,4631,6973GH23C00055,6920,,,
4632,4632,47PA0318C0032,4740,,,
4633,4633,GS11P09MKC0114,4740,0,$0,0%
4634,4634,GS05P07SIC0050,4740,0,$0,0%
4635,4635,HHSI102201500008C,7527,0,$0,0%
4636,4636,W91B4M09C4216,2100,0,$0,0%
4637,4637,W91B4M09C7062,2100,0,$0,0%
4638,4638,W9124Q06C0006,2100,Empty,Empty,Empty
4639,4639,ST000200304DGS05P03STM0037,4740,Empty,Empty,Empty
4640,4640,V598C1110,3600,Empty,Empty,Empty
4641,4641,INL11PC00139,1422,Empty,Empty,Empty
4642,4642,F0561103C0039,5700,Empty,Empty,Empty
4643,4643,N6945010C1257,1700,Empty,Empty,Empty
4644,4644,N6945007C1770,1700,Empty,Empty,Empty
4645,4645,W5J9JE12C0132,2100,Empty,Empty,Empty
4646,4646,W912DY20C0053,2100,Empty,Empty,Empty
4647,4647,36C25622C0050,3600,Empty,Empty,Empty
4648,4648,N4008517C5341,1700,Empty,Empty,Empty
4649,4649,W917BE09C0032,2100,Empty,Empty,Empty
4650,4650,36C26225C0071,3600,Empty,Empty,Empty
4651,4651,W91QV116C0104,2100,Empty,Empty,Empty
4652,4652,W917BK06C0010,2100,Empty,Empty,Empty
4653,4653,VA257P00848A,3600,Empty,Empty,Empty
4654,4654,N6247320C0003,1700,Empty,Empty,Empty
4655,4655,W5J9JE12C0143,2100,Empty,Empty,Empty
4656,4656,GS10P05XAC0024,4740,Empty,Empty,Empty
4657,4657,47PE0122C0006,4740,Empty,Empty,Empty
4658,4658,INF601814C056,1448,Empty,Empty,Empty
4659,4659,N4008517C0555,1700,Empty,Empty,Empty
4660,4660,36C25520C0003,3600,Empty,Empty,Empty
4661,4661,W912PL10C0010,2100,Empty,Empty,Empty
4662,4662,1282BH19C0004,12C2,Empty,Empty,Empty
4663,4663,GS09P10WBC0042,4740,Empty,Empty,Empty
4664,4664,W15QKN20C5046,2100,Empty,Empty,Empty
4665,4665,W912DR23C0058,2100,Empty,Empty,Empty
4666,4666,N4008508C8021,1700,Empty,Empty,Empty
4667,4667,W9126G13C0005,2100,Empty,Empty,Empty
4668,4668,W912DY22C0030,2100,Empty,Empty,Empty
4669,4669,W9115110C0172,2100,Empty,Empty,Empty
4670,4670,FA304713C0030,5700,Empty,Empty,Empty
4671,4671,VA24414C0415,3600,Empty,Empty,Empty
4672,4672,W9124Q06C0185,2100,Empty,Empty,Empty
4673,4673,00546200308DV546C455,3600,0,$0,0%
4674,4674,W91B4M09C7005,2100,0,$0,0%
4675,4675,W9123810C0012,2100,0,$0,0%
4676,4676,VA246C0267,3600,0,$0,0%
4677,4677,HSCG3108N65D000,7008,0,$0,0%
4678,4678,FA460810C0008,5700,Empty,Empty,Empty
4679,4679,W5K9FH11C0182,2100,0,$0,0%
4680,4680,DJM13D79M0113,1544,0,$0,0%
4681,4681,FA441706C0011,5700,Empty,Empty,Empty
4682,4682,70Z08621CPHV00400,7008,,,
4683,4683,W917PM07C0047,2100,0,$0,0%
4684,4684,12405B19C0005,12H2,,,
4685,4685,N4008020C0001,1700,Empty,Empty,Empty
4686,4686,36C25819C0135,3600,0,$0,0%
4687,4687,FA283523C0001,5700,Empty,Empty,Empty
4688,4688,36C24124C0006,3600,Empty,Empty,Empty
4689,4689,47PJ0024C0042,4740,,,
4690,4690,W917PM09C0061,2100,0,$0,0%
4691,4691,VA243C0439,3600,,,
4692,4692,W912DW19C0035,2100,,,
4693,4693,36C25518C0034,3600,0,$0,0%
4694,4694,FA480309C0029,5700,Empty,Empty,Empty
4695,4695,47PD0621C0004,4740,,,
4696,4696,GS09P05WLC0015,4740,0,$0,0%
4697,4697,V691C0503,3600,0,$0,0%
4698,4698,FA481922C0015,5700,Empty,Empty,Empty
4699,4699,19AQMM20C0051,1900,44,$71.15 Million,62.4%
4700,4700,GS03P05QPM3006,4740,0,$0,0%
4701,4701,W9126G08C0063,2100,0,$0,0%
4702,4702,W912PL10C0029,2100,0,$0,0%
4703,4703,140P1521C0005,1443,,,
4704,4704,GS05P09SLC0036,4740,0,$0,0%
4705,4705,W50S7Z22C0012,2100,,,
4706,4706,ING12PC00001,1434,0,$0,0%
4707,4707,47PM0124C0018,4740,,,
4708,4708,DTFAAC12C00025,6920,0,$0,0%
4709,4709,AG32SDC160024,12H2,0,$0,0%
4710,4710,W912DQ07C0034,2100,0,$0,0%
4711,4711,VA257C00808A,3600,,,
4712,4712,36C26222C0146,3600,Empty,Empty,Empty
4713,4713,W5K9FH13C0017,2100,Empty,Empty,Empty
4714,4714,2032H323C00022,2001,Empty,Empty,Empty
4715,4715,VA246C0579,3600,Empty,Empty,Empty
4716,4716,FA441708C0011,5700,Empty,Empty,Empty
4717,4717,GS09P09WRC0029,4740,Empty,Empty,Empty
4718,4718,47PK1422C0002,4740,Empty,Empty,Empty
4719,4719,VA241C2271,3600,Empty,Empty,Empty
4720,4720,W9125F04C0002,2100,Empty,Empty,Empty
4721,4721,00262200309DV600C4958A,3600,0,$0,0%
4722,4722,HSBP1016C00148,7014,4,"$500,456",115.1%
4723,4723,VA25012C0044,3600,0,$0,0%
4724,4724,VA24413C0287,3600,0,$0,0%
4725,4725,VA701RA0036,3600,0,$0,0%
4726,4726,W5K9FH12C0113,2100,0,$0,0%
4727,4727,VA24512C0064,3600,0,$0,0%
4728,4728,DJBP0414P2J700011,1540,0,$0,0%
4729,4729,70B01C22C00000094,7014,,,
4730,4730,FA488723C0014,5700,Empty,Empty,Empty
4731,4731,VA69DC0824,3600,0,$0,0%
4732,4732,VA24912C0066,3600,0,$0,0%
4733,4733,GS09P17WAC0011,4740,,,
4734,4734,W912KZ15C0003,2100,0,$0,0%
4735,4735,W5K9UR11C7054,2100,0,$0,0%
4736,4736,47PK1918C0009,4740,,,
4737,4737,VA245C0700,3600,0,$0,0%
4738,4738,GS11P10MAM0379,4740,Empty,Empty,Empty
4739,4739,N6945017C5657,1700,Empty,Empty,Empty
4740,4740,36C24920C0093,3600,0,$0,0%
4741,4741,N6247002C3580,1700,Empty,Empty,Empty
4742,4742,GS09P16WFC7027,4740,0,$0,0%
4743,4743,N6246705C6451,1700,Empty,Empty,Empty
4744,4744,W912CA04C0018,2100,0,$0,0%
4745,4745,GS02P16PWC7031,4740,,,
4746,4746,GS10P11LTC0044,4740,0,$0,0%
4747,4747,V542C70120,3600,0,$0,0%
4748,4748,W912CN15C0036,2100,,,
4749,4749,N4425514C6031,1700,Empty,Empty,Empty
4750,4750,0436CW10343,3300,0,$0,0%
4751,4751,47PE0219C0025,4740,,,
4752,4752,GS11P09MKC0002,4740,0,$0,0%
4753,4753,GS03P10QPP0016,4740,Empty,Empty,Empty
4754,4754,GS05P16SCC7042,4740,,,
4755,4755,W912CL11C0018,2100,0,$0,0%
4756,4756,47PM0417C0029,4740,,,
4757,4757,12805B19C0014,12H2,,,
4758,4758,HSBP1017C00142,7014,Empty,Empty,Empty
4759,4759,47PM0220C0009,4740,,,
4760,4760,INP14PC00706,1443,Empty,Empty,Empty
4761,4761,N6247309C1823,1700,Empty,Empty,Empty
4762,4762,W912CG04C0004,2100,Empty,Empty,Empty
4763,4763,W912QM15C0006,2100,Empty,Empty,Empty
4764,4764,V512C70034,3600,Empty,Empty,Empty
4765,4765,W50S8720C5002,2100,Empty,Empty,Empty
4766,4766,W9127809C0074,2100,Empty,Empty,Empty
4767,4767,W912QR11C0057,2100,Empty,Empty,Empty
4768,4768,VA69D15C0063,3600,Empty,Empty,Empty
4769,4769,FA704604C0007,5700,Empty,Empty,Empty
4770,4770,GS03P08CDC0036,4740,Empty,Empty,Empty
4771,4771,GS05P16FBC7002,4740,Empty,Empty,Empty
4772,4772,VA261C0480,3600,Empty,Empty,Empty
4773,4773,W50S8Y24C0001,2100,Empty,Empty,Empty
4774,4774,V636C1038,3600,Empty,Empty,Empty
4775,4775,W9124Q05C0305,2100,Empty,Empty,Empty
4776,4776,VA25916C0074,3600,Empty,Empty,Empty
4777,4777,VA259C0791,3600,Empty,Empty,Empty
4778,4778,GS11P08YEC0133,4740,Empty,Empty,Empty
4779,4779,FA488516C0001,5700,Empty,Empty,Empty
4780,4780,GS11P12MAM0115,4740,Empty,Empty,Empty
4781,4781,VA243C0569,3600,Empty,Empty,Empty
4782,4782,W9124G10C0003,2100,Empty,Empty,Empty
4783,4783,W912GB20C0033,2100,Empty,Empty,Empty
4784,4784,SP310006C0013,97AS,Empty,Empty,Empty
4785,4785,47PF0017C0042,4740,Empty,Empty,Empty
4786,4786,N6134020C0030,1700,Empty,Empty,Empty
4787,4787,SAQMMA15C0103,1900,Empty,Empty,Empty
4788,4788,W912DR17C0020,2100,Empty,Empty,Empty
4789,4789,DACA0903C0013,2100,Empty,Empty,Empty
4790,4790,47PF0023C0031,4740,,,
4791,4791,FA441805C0004,5700,Empty,Empty,Empty
4792,4792,GS09P07WRC0013,4740,,,
4793,4793,VA261C0485,3600,0,$0,0%
4794,4794,N6945009C2525,1700,Empty,Empty,Empty
4795,4795,DJBP0410LX3100005,1540,0,$0,0%
4796,4796,W912J311C0001,2100,0,$0,0%
4797,4797,AG05G1C090015,12C2,0,$0,0%
4798,4798,GS03P15QPC0003,4740,0,$0,0%
4799,4799,36C78620C0235,3600,0,$0,0%
4800,4800,FA485506C0024,5700,Empty,Empty,Empty
4801,4801,47PK1519C0033,4740,,,
4802,4802,GS08P16VJC7005,4740,,,
4803,4803,36C25019C0288,3600,0,$0,0%
4804,4804,DACA0103C0018,2100,0,$0,0%
4805,4805,W912PX17C0005,2100,0,$0,0%
4806,4806,140D0424C0087,1406,,,
4807,4807,FA460809C0037,5700,Empty,Empty,Empty
